ID,prompt,image,answer,answer_type,reordered_answer_type,novelty,clarity,relevance,intelligence,empathy,funniness,novelty_GPT4.1,clarity_GPT4.1,relevance_GPT4.1,intelligence_GPT4.1,empathy_GPT4.1,funniness_GPT4.1,novelty_Gemini2.5_pro,clarity_Gemini2.5_pro,relevance_Gemini2.5_pro,intelligence_Gemini2.5_pro,empathy_Gemini2.5_pro,funniness_Gemini2.5_pro,novelty_ClaudeSonnet4,clarity_ClaudeSonnet4,relevance_ClaudeSonnet4,intelligence_ClaudeSonnet4,empathy_ClaudeSonnet4,funniness_ClaudeSonnet4,dataset,prompt_type
4176_3236_QFQ,笑ったら死刑の世界,,いじめが無くなる,Human_lower_tier,Human_lower_tier,2.75,1.0,1.25,2.25,0.75,0.5,2,4,4,2,3,2,3,4,4,3,4,4,3,4,4,3,2,3,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,笑っていいとでも,Human_top_tier,Human_mid_tier,2.25,2.0,2.25,1.5,1.5,1.25,2,4,4,2,2,2,2,4,4,2,1,4,4,4,4,3,3,4,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,「死ぬwww」って言ったオタクは死んだ,Human_mid_tier,Human_top_tier,2.0,3.5,3.25,1.75,3.25,1.75,2,4,4,2,3,3,3,4,4,1,3,3,3,4,4,2,3,3,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,審査員全員、マスクの下で「にやけ筋トレ」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,2.25,3.0,1.75,2.75,1.5,3,4,4,2,3,3,4,4,4,3,3,4,3,4,4,2,3,3,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,飼えなくてごめんよ,unrelated,unrelated,1.25,0.5,0.5,0.5,0.5,0.25,3,1,2,1,2,2,4,3,4,3,4,4,3,2,3,2,3,3,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,「プロのお笑い芸人が国家機密を扱う職業になり、面白いネタを考えるたびに『これは危険すぎる』と金庫にしまい込んでいる」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,1.0,1.5,1.75,1.0,0.5,4,4,4,3,2,4,4,4,4,3,2,4,4,4,4,3,3,4,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,裁判の判決、「有罪！…ふふっ」で裁判官も道連れ。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,3.25,3.25,2.25,2.75,2.25,3,4,4,2,3,3,3,4,4,3,3,4,3,4,4,2,3,3,Ours,text
4176_3236_QFQ,笑ったら死刑の世界,,表情管理の徹底が重視され、人々は感情表現の訓練や無表情を維持する技術を日常的に身につけています。また、ジョークやユーモアに対する自主規制が社会全体に浸透しており、会話内容や映像作品も厳重に管理されています。,GPT4.1_serious,GPT4.1_serious,2.5,2.5,3.0,3.0,1.75,1.0,2,4,4,3,2,2,0,4,4,2,2,0,1,4,4,2,2,1,Ours,text
5051_4566_OIC,画像で一言,,親が決めた人と結婚します,Human_mid_tier,Human_lower_tier,1.75,2.5,2.5,0.75,1.75,0.75,2,4,4,2,2,2,2,4,4,2,3,3,3,4,4,2,3,3,Ours,image
5051_4566_OIC,画像で一言,,花嫁のケイジ,Human_lower_tier,Human_mid_tier,2.25,1.25,2.25,1.75,1.25,1.5,2,4,4,2,2,2,3,2,4,1,1,3,3,4,4,1,2,2,Ours,image
5051_4566_OIC,画像で一言,,「一方その頃」にしては情報が多い,Human_top_tier,Human_top_tier,2.75,2.5,2.5,3.0,2.25,1.75,4,4,4,2,2,4,4,4,4,3,3,4,3,4,4,2,3,3,Ours,image
5051_4566_OIC,画像で一言,,「インスタ映えのために村人総出で協力してくれたけど、馬だけ完全にやる気ない」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.25,2.75,3.0,2.25,3.0,2.0,3,4,4,2,4,3,3,4,4,2,4,4,3,4,4,2,3,3,Ours,image
5051_4566_OIC,画像で一言,,え、この花、メルカリで売れるかしら？,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,2.75,2.75,1.75,2.0,2.0,3,4,3,2,4,3,3,4,4,0,3,3,3,4,4,2,3,3,Ours,image
5051_4566_OIC,画像で一言,,春の訪れを祝う祭りの行列の様子です。,GPT4.1_serious,GPT4.1_serious,0.5,3.25,3.25,2.5,2.25,0.5,0,4,4,2,2,0,0,4,4,1,0,0,0,4,4,0,0,0,Ours,image
5051_4566_OIC,画像で一言,,「花粉症の存在を知らなかった、最後の春。」,GPT4.1_oogiri,GPT4.1_oogiri,2.25,3.5,3.0,2.5,3.0,2.75,4,4,4,2,4,4,3,4,4,1,4,4,4,4,4,3,4,4,Ours,image
5051_4566_OIC,画像で一言,,でもアカペラで一つになる,unrelated,unrelated,2.75,1.5,1.25,1.5,1.25,1.5,4,3,2,2,2,3,3,4,3,0,2,4,3,4,2,1,2,2,Ours,image
2827_3004_BOG,画像で一言,,見せしめみたいなマジックいきます,Human_mid_tier,Human_lower_tier,2.25,0.75,0.75,1.75,0.75,0.5,2,4,4,1,2,2,3,4,4,3,2,4,3,2,4,2,3,3,Ours,image
2827_3004_BOG,画像で一言,,さかなクンの将来の夢,Human_lower_tier,Human_mid_tier,2.5,2.5,3.0,2.0,1.5,1.0,2,4,4,1,3,3,2,4,4,1,2,3,3,4,4,2,3,3,Ours,image
2827_3004_BOG,画像で一言,,余った二人で組んでる,Human_top_tier,Human_top_tier,3.0,1.5,1.5,1.0,1.5,1.5,2,4,4,1,2,2,3,4,4,2,4,3,3,4,4,2,3,3,Ours,image
2827_3004_BOG,画像で一言,,ピザの件というメールが年末に来た,unrelated,unrelated,3.0,0.0,0.0,0.5,0.0,0.25,2,2,2,1,2,2,3,4,2,1,4,3,3,2,1,2,2,2,Ours,image
2827_3004_BOG,画像で一言,,「すみません、お刺身用ですか？養殖ですか？」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,2.5,3.25,1.0,1.5,1.25,2,4,4,2,2,2,2,4,4,1,4,3,3,4,4,2,3,3,Ours,image
2827_3004_BOG,画像で一言,,あの…身分証は口の中から出すタイプなんですけど…。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,3.75,1.5,2.0,2.25,1.5,1.75,4,4,4,2,2,4,3,4,4,1,3,3,3,4,4,2,3,3,Ours,image
2827_3004_BOG,画像で一言,,この魚は淡水域の生態系バランスを保つうえで重要な役割を果たしています。,GPT4.1_serious,GPT4.1_serious,1.25,2.25,3.25,2.75,1.25,0.75,1,4,3,3,1,1,2,4,4,3,1,2,1,4,2,2,0,0,Ours,image
2827_3004_BOG,画像で一言,,お義父さん、「今日の夕飯はこれでいいですか？」,GPT4.1_oogiri,GPT4.1_oogiri,1.5,3.5,3.0,0.5,1.25,0.75,2,4,4,1,3,3,2,4,4,0,4,3,3,4,4,2,3,3,Ours,image
4601309,ボケての改善してほしい所,,マイボケの恥ずかしいボケを消せるようにして,Human_lower_tier,Human_lower_tier,0.75,2.75,3.0,1.25,2.25,0.25,2,4,4,1,4,2,1,4,4,0,4,2,2,4,4,1,3,2,OG,text
4601309,ボケての改善してほしい所,,早い投稿のボケほどトップにくるようにしないと遅く投稿された同様のボケの方が評価されてしまう,Human_top_tier,Human_mid_tier,2.25,1.75,3.25,2.5,1.75,1.5,2,4,4,2,4,1,1,4,4,2,4,2,3,4,4,3,4,2,OG,text
4601309,ボケての改善してほしい所,,投稿できない単語を教えてほしい,Human_mid_tier,Human_top_tier,3.0,2.75,3.0,2.25,2.75,2.25,2,4,4,2,4,2,1,4,4,0,4,2,2,4,4,2,3,2,OG,text
4601309,ボケての改善してほしい所,,「いいね！」を押しすぎて指紋が消えた,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,2.0,2.0,0.75,2.0,1.5,2,4,4,1,3,3,2,4,4,0,4,3,3,4,4,2,3,3,OG,text
4601309,ボケての改善してほしい所,,ユーザー同士のコメント機能を充実させ、コミュニケーションの幅を広げられるようにしてほしいです。,GPT4.1_serious,GPT4.1_serious,1.0,2.5,3.0,2.0,2.25,0.25,1,4,4,2,3,1,0,4,4,0,2,0,1,4,4,1,2,0,OG,text
4601309,ボケての改善してほしい所,,ボケが渋滞しすぎて、たまに通行止めになるところ。,GPT4.1_oogiri,GPT4.1_oogiri,2.0,2.25,3.25,2.25,1.75,1.0,2,4,4,2,2,2,2,4,4,2,4,3,3,4,4,2,3,3,OG,text
4601309,ボケての改善してほしい所,,星3つ押したつもりが広告タップしちゃって、謎のサプリメント買いそうになるトラップの撤去。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.5,2.75,1.75,1.5,2.25,0.75,2,4,4,2,4,3,2,4,4,0,4,3,3,4,4,2,4,3,OG,text
4601309,ボケての改善してほしい所,,翼！スベってるぞ！！,unrelated,unrelated,1.75,1.0,1.5,0.75,0.25,0.0,2,4,2,0,2,2,3,4,4,2,4,4,3,4,4,2,3,3,OG,text
6020583,何のためのオリンピック？,,日本の悪いところをすべてさらけ出し、二度と同じあやまちを繰り返すことのないように、という次世代への教訓,Human_mid_tier,Human_lower_tier,1.25,2.0,1.75,1.25,0.75,0.5,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,3,3,3,OG,text
6020583,何のためのオリンピック？,,金,Human_top_tier,Human_mid_tier,0.75,3.5,3.75,1.5,2.25,1.25,0,4,4,0,2,1,1,4,4,2,3,3,1,4,4,1,2,2,OG,text
6020583,何のためのオリンピック？,,金メダル数で決まる安全な代理戦争のため,Human_lower_tier,Human_top_tier,2.75,3.25,3.75,3.25,3.0,2.25,2,4,4,4,2,2,2,4,4,3,3,3,3,4,4,3,3,3,OG,text
6020583,何のためのオリンピック？,,近所の体育館の予算を増やす口実。,GPT4.1_oogiri,GPT4.1_oogiri,1.75,2.25,2.0,1.0,1.25,1.0,3,4,4,2,3,3,3,4,4,2,2,3,3,4,4,2,3,3,OG,text
6020583,何のためのオリンピック？,,普段まったく運動しない人が、急にジョギングを始めて3日で辞める、あの世界的ムーブメントのため。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,1.75,2.0,2.25,1.75,1.5,3,4,4,2,4,3,3,4,4,2,4,4,3,4,4,2,4,3,OG,text
6020583,何のためのオリンピック？,,うん、でも君の方がキレイだよ,unrelated,unrelated,3.0,1.25,0.75,0.5,0.75,1.0,3,4,2,2,3,3,3,4,3,0,2,3,3,1,1,2,2,2,OG,text
6020583,何のためのオリンピック？,,4年に1度、世界中の人々が「この人何者？」と首をかしげるために,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,2.0,2.75,1.75,1.5,2.0,3,4,4,2,3,3,4,4,4,3,4,4,3,4,4,2,3,3,OG,text
6020583,何のためのオリンピック？,,国際的なスポーツ競技を通じて、世界中の人々の友好と平和を促進するためのイベントです。,GPT4.1_serious,GPT4.1_serious,1.0,3.0,3.75,1.5,0.75,0.75,0,4,4,2,3,0,0,4,4,2,2,0,0,4,4,2,2,0,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,カオナシ,Human_lower_tier,Human_lower_tier,2.5,3.25,3.75,1.5,2.25,1.5,1,4,4,2,2,2,3,4,4,1,2,3,3,4,4,2,3,3,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,赤ペン先生,Human_top_tier,Human_mid_tier,3.0,3.75,3.5,2.75,3.75,3.5,2,4,4,2,4,2,2,4,4,2,4,3,3,4,4,2,4,3,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,マツモトキヨシ,Human_mid_tier,Human_top_tier,2.25,3.5,3.25,1.5,3.0,3.5,2,4,4,1,4,3,1,4,4,2,4,3,3,4,4,2,3,3,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,「お客様は神様です」って言われた時の、その神様。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,3.0,2.75,2.5,2.5,3.25,2.25,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,バイト初日／思いきった事を,unrelated,unrelated,2.5,0.0,0.0,0.0,0.0,0.0,4,3,4,2,3,4,3,3,4,1,4,3,3,1,1,1,2,1,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,年賀状の宛名を毎年書いてる人,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.0,2.75,2.5,1.25,2.75,1.5,2,4,4,2,4,3,3,4,4,0,4,3,3,4,4,2,4,3,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,有名な作家や歴史上の人物が該当します。,GPT4.1_serious,GPT4.1_serious,1.0,2.75,2.5,2.75,1.75,1.0,0,4,4,2,4,0,0,4,4,1,4,0,0,4,4,1,2,0,OG,text
2770419,名前はよく聞くけど  顔は知らない人,,Wi-Fiのパスワードを知ってる「あの人」,GPT4.1_oogiri,GPT4.1_oogiri,2.25,2.0,1.75,2.75,2.0,1.5,3,4,4,2,4,3,4,4,4,2,4,4,3,4,4,2,4,3,OG,text
2969_6764_TPQ,レビューが☆1の水,,ipponグランプリに賞金がないから貧乏,Human_lower_tier,Human_lower_tier,3.0,0.25,0.25,1.5,0.0,0.25,2,2,1,1,1,1,4,2,2,2,1,3,1,1,0,0,1,0,Ours,text
2969_6764_TPQ,レビューが☆1の水,,どっちにひねっても蓋が閉まる,Human_top_tier,Human_mid_tier,3.0,1.75,1.75,2.0,1.25,1.25,4,4,4,2,3,4,3,4,4,0,3,3,3,4,4,2,3,3,Ours,text
2969_6764_TPQ,レビューが☆1の水,,原住民もためらった水,Human_mid_tier,Human_top_tier,2.5,2.5,3.25,2.0,2.5,2.5,3,4,4,3,2,3,3,4,4,2,3,4,3,4,4,2,3,3,Ours,text
2969_6764_TPQ,レビューが☆1の水,,友達と来て、恋人と帰った,unrelated,unrelated,2.75,0.0,0.0,0.25,0.0,0.0,3,4,2,1,2,3,4,4,4,3,2,4,4,4,2,3,3,4,Ours,text
2969_6764_TPQ,レビューが☆1の水,,「コップに注いだ瞬間に蒸発しました。せっかちすぎます。」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.0,1.5,2.75,1.25,1.0,0.75,4,4,4,2,3,4,4,4,4,0,0,4,3,4,4,2,3,3,Ours,text
2969_6764_TPQ,レビューが☆1の水,,あまりにも不味くて、流しに捨てたら排水溝が詰まった。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,3.25,3.0,2.25,2.25,2.25,2,4,4,1,2,2,3,4,4,0,1,3,3,4,4,2,3,3,Ours,text
2969_6764_TPQ,レビューが☆1の水,,飲用には適していません。,GPT4.1_serious,GPT4.1_serious,1.25,3.25,3.5,1.5,2.0,1.25,1,4,4,1,3,2,1,4,4,0,4,3,1,4,4,1,2,1,Ours,text
2969_6764_TPQ,レビューが☆1の水,,飲んだら「生の魚の気持ちが分かった気がします」。,GPT4.1_oogiri,GPT4.1_oogiri,2.25,2.25,2.75,2.25,1.75,1.25,3,4,4,2,3,3,3,4,4,2,2,3,4,4,4,3,3,4,Ours,text
4142586,,,死刑っ,Human_mid_tier,Human_lower_tier,2.25,4.0,3.5,2.25,2.25,2.75,0,4,4,0,0,0,2,4,4,2,1,3,1,4,4,1,2,2,OG,image
4142586,,,やさしさに包まれ,Human_lower_tier,Human_mid_tier,3.0,3.5,2.5,2.75,2.75,2.75,4,4,2,2,3,4,3,4,4,3,2,3,4,4,4,3,3,4,OG,image
4142586,,,んもう、のび太さんっ,Human_top_tier,Human_top_tier,3.5,2.75,1.75,1.75,2.5,3.0,4,3,2,0,2,3,4,4,0,0,0,3,3,4,2,2,3,3,OG,image
4142586,,,「YouTubeを見」たら死刑,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,3.5,3.25,1.5,2.5,2.0,2,4,3,1,2,2,2,4,4,0,3,3,3,4,4,2,3,3,OG,image
4142586,,,「生類を粗末に扱っ」たら死刑,GPT4.1_serious,GPT4.1_serious,0.25,3.75,3.75,2.25,1.5,0.25,0,4,4,2,2,0,0,4,4,2,0,0,2,4,4,2,2,2,OG,image
4142586,,,「カップ焼きそばのお湯を捨てるときに麺も一緒に流してしまっ」たら死刑,GPT4.1_oogiri,GPT4.1_oogiri,3.0,3.0,2.0,1.0,2.25,2.25,4,4,4,2,4,4,3,4,3,2,4,4,3,4,4,2,4,3,OG,image
4142586,,,拙者のギャグで笑わなかっ,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.75,3.75,2.75,2.5,3.0,3.0,3,4,4,2,3,3,2,4,4,0,1,3,3,4,4,2,3,3,OG,image
4142586,,,メンバーが若い娘と飲んでる,unrelated,unrelated,2.5,2.75,1.75,1.5,2.0,1.5,2,4,2,1,2,2,3,4,3,2,2,3,2,4,4,1,3,2,OG,image
863740,,,「決まれぇぇ逆転の3Pシュートぉぉ」・・・・・とくん、とくん・・・・・・思えば3年間、本当に苦しい練習の日々だった・・・,Human_top_tier,Human_lower_tier,2.0,1.75,1.75,0.5,1.25,1.25,4,4,4,2,2,4,3,4,4,2,3,4,1,2,1,1,2,1,OG,image
863740,,,涼しいにゃ！いぇい！いぇい♪エアコン最高にゃ♪,Human_lower_tier,Human_mid_tier,2.25,2.0,2.25,0.5,1.5,1.5,2,4,4,0,2,2,2,4,2,0,3,3,1,4,3,0,3,1,OG,image
863740,,,ペットショップを通り過ぎようとした瞬間、みんなで個性をアピールしてくる。,Human_mid_tier,Human_top_tier,2.75,3.75,3.25,2.25,3.5,4.0,3,4,4,2,3,4,3,4,4,2,4,4,2,4,4,1,3,2,OG,image
863740,,,わしが本当に焼きたかったのはこの腐った世界だったんじゃよ,unrelated,unrelated,2.75,0.25,0.75,1.25,0.75,0.75,4,4,4,2,2,4,3,4,4,2,1,4,3,4,4,2,3,3,OG,image
863740,,,「今年の紅白歌合戦、猫組の『津軽海峡冬景色』が壮大すぎて審査員全員が10点満点出しちゃった瞬間」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.0,2.0,2.5,1.75,1.75,2.5,4,4,4,2,3,4,3,4,4,2,2,4,3,4,4,2,3,3,OG,image
863740,,,この画像は複数の猫が空中を飛んでいたり、雲の上にいたりするコラージュ画像です。合成によって現実にはありえない状況が表現されています。,GPT4.1_serious,GPT4.1_serious,1.25,2.5,3.25,2.0,2.0,1.0,2,4,4,2,2,2,0,4,4,1,0,0,0,4,4,0,2,0,OG,image
863740,,,NASA新プロジェクト「キャッツ・イン・スペース」ついに発射成功。,GPT4.1_oogiri,GPT4.1_oogiri,3.5,1.75,2.75,2.25,2.25,2.0,2,4,4,2,2,3,2,4,4,1,2,3,3,4,4,2,3,3,OG,image
863740,,,どうやら今日は、猫だけ重力がお休みらしい。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.75,3.75,3.0,1.25,2.0,2.5,2,4,4,1,3,3,1,4,4,0,4,3,3,4,4,2,3,3,OG,image
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,この悔しさを忘れるなよ,Human_mid_tier,Human_lower_tier,2.5,0.75,1.0,1.0,0.75,0.5,2,4,4,2,4,2,3,4,4,0,1,3,3,4,4,2,3,3,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,人床おいた方が美味しいっていうじゃん,Human_lower_tier,Human_mid_tier,2.5,0.25,2.5,0.0,0.0,0.5,2,2,4,1,1,2,3,3,4,0,2,3,3,2,4,2,3,3,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,一つずつ反論してくね,Human_top_tier,Human_top_tier,2.75,2.25,2.25,1.75,1.25,1.5,4,4,4,2,2,4,4,4,4,0,2,4,4,2,1,1,1,2,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,床、おかわりだって。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.75,3.0,3.0,1.5,1.75,2.25,2,4,4,1,3,3,3,4,4,1,2,3,3,4,4,2,3,3,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,床にこぼれたカレーは、すぐに清掃した方が衛生的です。,GPT4.1_serious,GPT4.1_serious,0.25,2.0,3.25,1.75,0.5,0.75,1,4,4,3,1,1,3,4,4,0,0,2,2,4,2,1,1,1,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,安心して下さい。床は中辛にしておきました。,GPT4.1_oogiri,GPT4.1_oogiri,2.25,3.25,3.25,1.75,2.25,2.75,2,4,4,2,2,2,3,4,4,0,1,3,3,4,4,2,3,3,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,【図 2】,unrelated,unrelated,2.5,0.25,0.25,1.25,0.25,0.25,4,2,4,4,2,4,4,3,4,3,2,4,3,4,4,3,4,4,Ours,text
0050_6457_IXL,みんなで作ったカレーをこぼして一言,,「あ、これでチキンカレーからビーフカレーになっちゃった」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.0,0.0,2.25,0.5,0.0,0.0,2,4,4,2,2,2,3,3,4,1,1,3,3,4,4,2,3,3,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,街からタバコがなくなる,Human_lower_tier,Human_lower_tier,3.25,0.5,0.75,1.5,0.5,0.75,2,4,2,2,2,2,4,3,4,3,2,4,3,4,4,3,3,3,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,日曜だけひまわりが下を向く,Human_mid_tier,Human_mid_tier,2.5,1.75,1.75,1.75,1.5,1.25,4,4,2,2,2,4,4,4,4,3,2,4,4,4,4,3,3,4,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,暴力シーンに「※日曜日に撮影しました」の注釈が付く,Human_top_tier,Human_top_tier,2.25,3.0,3.0,2.5,2.25,1.75,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4,3,3,3,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,悪いことのノルマ達成のため、日曜の公園はポイ捨てされたゴミ（ただし翌日回収しやすいように一箇所にまとめてある）でいっぱい。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.5,3.5,3.75,1.25,2.25,1.25,3,4,4,2,3,3,3,4,4,2,3,4,3,4,4,3,3,3,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,住民は日曜日を迎えるたびに、地域の道徳規定書に従い、許可された範囲の悪いことを計画的に実施します。,GPT4.1_serious,GPT4.1_serious,2.5,1.5,2.75,2.75,0.75,0.5,3,4,4,3,2,2,3,4,4,3,2,3,3,4,4,3,2,2,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,月曜日が「ごめんなさい祭り」で埋まる。,GPT4.1_oogiri,GPT4.1_oogiri,2.75,2.75,3.0,3.0,2.75,2.5,2,4,4,2,4,3,3,4,4,2,4,3,3,4,4,2,3,3,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,じゃあしらす丼食べた犬がいるのか,unrelated,unrelated,1.75,1.5,0.5,1.25,0.25,0.0,3,2,2,1,1,2,4,4,4,0,1,4,4,1,0,0,0,1,Ours,text
4636_8608_JTW,毎週日曜日は悪いことをしないといけない世界,,日曜日の朝、近所のおばあちゃんの家の前で「今から草むしりをします！止めないでください！」と大声で宣言してから庭の手入れを始める,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.25,0.75,2.0,2.0,1.0,0.25,3,4,4,2,3,3,4,4,4,3,2,4,3,4,4,3,3,3,Ours,text
755203,,,祝、定年退職「バタコや、後は頼んだよ。ボケての苛めに耐えるんじゃ、わしゃもう関係ない♪」,Human_mid_tier,Human_lower_tier,1.5,2.0,2.25,1.25,1.25,1.25,2,4,4,2,2,2,2,4,4,2,3,3,3,4,4,2,3,3,OG,image
755203,,,もう、いいんじゃ。　　　　　行こうか、バタコ･･･,Human_lower_tier,Human_mid_tier,1.5,1.75,2.5,1.25,1.5,1.25,3,4,4,2,3,3,3,4,4,2,3,4,4,4,4,3,4,4,OG,image
755203,,,わしが本当に焼きたかったのはこの腐った世界だったんじゃよ,Human_top_tier,Human_top_tier,3.25,3.5,3.25,1.25,3.25,3.25,3,4,4,2,1,3,3,4,4,2,2,4,3,4,4,2,3,3,OG,image
755203,,,「今年のクリスマスプレゼントは何がいい？」と聞かれて、顔を赤らめながら「え、えーっと...育毛剤...」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.5,3.25,3.25,2.5,3.25,2.75,2,4,4,1,3,3,2,4,4,0,3,3,3,4,4,2,3,3,OG,image
755203,,,パンを焼くことに情熱を持ち、多くの人に美味しいパンを届けることを使命としています。,GPT4.1_serious,GPT4.1_serious,0.75,3.75,4.0,2.25,2.75,0.5,0,4,4,2,2,0,0,4,4,0,2,0,0,4,4,0,2,0,OG,image
755203,,,新発売！「ほっぺたまで焼きたてパン職人」——表情もほんのり小麦色。,GPT4.1_oogiri,GPT4.1_oogiri,2.0,1.5,3.0,1.75,0.75,1.25,3,4,4,2,3,3,3,4,4,2,2,3,3,4,4,2,3,3,OG,image
755203,,,さっき釜で焼いたアンパンマンの顔、ちょっと焦げちゃったけど…まぁ、バレんじゃろ。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,3.5,3.5,2.25,2.5,3.5,2,4,4,1,3,3,2,4,4,1,4,3,3,4,4,2,3,3,OG,image
755203,,,プロですから,unrelated,unrelated,3.25,3.5,3.25,2.5,3.0,3.25,1,4,4,1,2,2,2,4,4,2,4,3,2,1,1,1,1,1,OG,image
0301_5571_CUF,画像で一言,,よく振ってください,Human_mid_tier,Human_lower_tier,1.25,1.5,1.5,0.5,0.75,0.0,2,4,4,1,3,2,3,4,4,0,2,3,3,4,4,2,3,3,Ours,image
0301_5571_CUF,画像で一言,,道具が凄いんだ,Human_top_tier,Human_mid_tier,0.5,2.5,2.5,1.0,2.0,0.5,1,4,4,1,3,2,2,4,4,1,3,2,1,4,2,0,1,1,Ours,image
0301_5571_CUF,画像で一言,,大将！キャラメルマキアートホイップ増しミルク増しのアイスのショットで、あとテイクアウトです,Human_lower_tier,Human_top_tier,1.25,2.75,3.25,2.25,2.75,1.25,2,4,4,1,3,2,3,4,4,2,3,4,3,4,4,2,3,3,Ours,image
0301_5571_CUF,画像で一言,,どこからが南海道？,unrelated,unrelated,3.25,0.75,0.0,1.5,0.5,0.5,4,4,2,2,2,3,4,1,2,4,0,2,1,1,0,1,0,0,Ours,image
0301_5571_CUF,画像で一言,,「帽子のツバが邪魔でカップの位置が全然わからないんですけど、これもコーヒーの奥深さってやつですか？」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,1.25,2.75,1.0,0.5,1.0,2,4,4,1,3,3,3,4,4,2,4,4,3,4,4,2,3,3,Ours,image
0301_5571_CUF,画像で一言,,あのお客様、また豆と間違えて小石入れてる…,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,2.75,2.75,1.5,1.25,1.75,2,4,4,1,3,3,3,4,4,0,1,3,2,4,4,1,3,2,Ours,image
0301_5571_CUF,画像で一言,,様々な種類のコーヒーの味や香りを丁寧に確認しながら、バリスタのこだわりを真剣に聞いている場面です。,GPT4.1_serious,GPT4.1_serious,0.75,1.75,3.5,2.5,1.5,0.25,0,4,4,2,2,0,0,4,4,1,2,0,0,4,4,0,2,0,Ours,image
0301_5571_CUF,画像で一言,,「この中に一杯だけ味噌汁が混ざっています、探してください。」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,3.25,2.0,2.0,2.0,2.5,4,4,4,2,3,4,3,4,4,0,2,4,3,4,4,2,3,3,Ours,image
1404431,不安でたまらなくなる病院名は,,ショウデシュワタスガヘンナオジサンデシュア医院～,Human_lower_tier,Human_lower_tier,1.75,1.25,3.0,1.0,1.5,1.0,3,2,4,1,3,3,3,3,4,0,4,4,3,1,3,1,2,2,OG,text
